id,timestamp,team_id,level,type,death_reason,data
103,2026-01-16 18:15:31.20808+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_01"",""mini_game_id"":""fish-identification""}"
104,2026-01-16 18:15:43.538138+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
105,2026-01-16 18:16:23.271215+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_01"",""mini_game_id"":""fish-identification""}"
106,2026-01-16 18:17:01.503712+00,37,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
107,2026-01-16 18:17:01.84609+00,37,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
108,2026-01-16 18:17:11.080872+00,37,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
109,2026-01-16 18:17:13.867238+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
110,2026-01-16 18:17:14.224812+00,37,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
111,2026-01-16 18:17:24.867485+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_01"",""mini_game_id"":""fish-identification""}"
112,2026-01-16 18:17:33.08922+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
113,2026-01-16 18:17:37.479515+00,37,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
114,2026-01-16 18:17:40.435819+00,37,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
115,2026-01-16 18:17:48.594096+00,37,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
116,2026-01-16 18:17:54.460054+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
117,2026-01-16 18:18:12.760642+00,37,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
118,2026-01-16 18:18:15.220545+00,298,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_01"",""mini_game_id"":""fish-identification""}"
119,2026-01-16 18:18:28.893207+00,37,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
120,2026-01-16 18:18:29.803781+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_01"",""mini_game_id"":""fish-identification""}"
121,2026-01-16 18:18:33.357789+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
122,2026-01-16 18:18:40.823751+00,298,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
123,2026-01-16 18:18:44.545185+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
124,2026-01-16 18:18:45.542243+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_01"",""mini_game_id"":""fish-identification""}"
125,2026-01-16 18:19:05.35037+00,811,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
126,2026-01-16 18:19:11.250559+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
127,2026-01-16 18:19:12.056482+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_01"",""mini_game_id"":""fish-identification""}"
128,2026-01-16 18:19:23.051546+00,935,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
129,2026-01-16 18:19:25.49659+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
130,2026-01-16 18:19:36.51101+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
131,2026-01-16 18:19:48.257437+00,529,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
132,2026-01-16 18:19:58.771881+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
133,2026-01-16 18:20:01.166995+00,529,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
134,2026-01-16 18:20:05.729683+00,935,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
135,2026-01-16 18:20:12.053861+00,935,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
136,2026-01-16 18:20:13.425533+00,298,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_02"",""mini_game_id"":""arithmetic-practice""}"
137,2026-01-16 18:20:20.125018+00,298,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
138,2026-01-16 18:20:22.469856+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
139,2026-01-16 18:20:25.451936+00,298,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
140,2026-01-16 18:20:31.751124+00,298,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
141,2026-01-16 18:20:32.043295+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
142,2026-01-16 18:20:32.430853+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
143,2026-01-16 18:20:32.691556+00,529,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
144,2026-01-16 18:20:35.453815+00,811,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
145,2026-01-16 18:20:38.660023+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
146,2026-01-16 18:20:42.551523+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
147,2026-01-16 18:20:43.214784+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
148,2026-01-16 18:20:43.972252+00,935,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
149,2026-01-16 18:20:45.30465+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
150,2026-01-16 18:20:48.015064+00,298,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
151,2026-01-16 18:20:50.38127+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
152,2026-01-16 18:20:52.602118+00,43,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
153,2026-01-16 18:20:53.066379+00,935,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
163,2026-01-16 18:21:04.999077+00,298,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
166,2026-01-16 18:21:07.299145+00,811,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
167,2026-01-16 18:21:08.329391+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
175,2026-01-16 18:21:18.738179+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
191,2026-01-16 18:21:33.956395+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
205,2026-01-16 18:21:58.816867+00,935,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1285,2026-01-16 18:36:59.385163+00,595,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_02"",""mini_game_id"":""arithmetic-practice""}"
1290,2026-01-16 18:37:06.468315+00,956,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
1315,2026-01-16 18:37:24.845027+00,529,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
1775,2026-01-16 18:45:40.378983+00,100,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
1788,2026-01-16 18:45:57.932465+00,23,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
1794,2026-01-16 18:46:03.208545+00,936,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2353,2026-01-16 18:54:39.487728+00,55,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2357,2026-01-16 18:54:40.733511+00,942,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
2389,2026-01-16 18:55:01.11036+00,795,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2392,2026-01-16 18:55:03.463379+00,939,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
2399,2026-01-16 18:55:08.583297+00,12,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
2400,2026-01-16 18:55:09.21352+00,954,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2402,2026-01-16 18:55:10.285237+00,935,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
2403,2026-01-16 18:55:12.285643+00,55,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2404,2026-01-16 18:55:13.107133+00,12,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
2413,2026-01-16 18:55:24.162838+00,811,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
2806,2026-01-16 19:00:00.660324+00,663,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
2820,2026-01-16 19:00:14.201157+00,564,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
2822,2026-01-16 19:00:16.796669+00,937,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2824,2026-01-16 19:00:20.955055+00,18,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_02"",""mini_game_id"":""arithmetic-practice""}"
2826,2026-01-16 19:00:21.799017+00,939,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
2833,2026-01-16 19:00:28.723069+00,936,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
2844,2026-01-16 19:00:36.515801+00,33,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
2847,2026-01-16 19:00:38.748416+00,795,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2860,2026-01-16 19:00:52.509062+00,925,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2867,2026-01-16 19:00:55.660455+00,954,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
2868,2026-01-16 19:00:55.987215+00,18,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2870,2026-01-16 19:00:57.297742+00,18,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2894,2026-01-16 19:01:16.313859+00,18,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2895,2026-01-16 19:01:17.689569+00,801,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
2897,2026-01-16 19:01:18.721917+00,266,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
2902,2026-01-16 19:01:21.148471+00,939,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2928,2026-01-16 19:01:42.772684+00,663,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
2972,2026-01-16 19:02:13.801069+00,936,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
2973,2026-01-16 19:02:14.401231+00,266,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2979,2026-01-16 19:02:17.396495+00,564,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
2982,2026-01-16 19:02:19.341692+00,529,WESTERN,death_train,TRAIN_RUN_OVER,"{""death_reason"":""TRAIN_RUN_OVER""}"
2986,2026-01-16 19:02:20.625528+00,663,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
2987,2026-01-16 19:02:21.028782+00,18,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2993,2026-01-16 19:02:27.009914+00,18,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
3016,2026-01-16 19:02:39.180517+00,33,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
3026,2026-01-16 19:02:43.135+00,935,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
3028,2026-01-16 19:02:46.03985+00,18,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
3030,2026-01-16 19:02:48.513803+00,18,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
3049,2026-01-16 19:03:03.819673+00,33,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
3052,2026-01-16 19:03:06.360701+00,18,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
3089,2026-01-16 19:03:30.058993+00,18,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
3099,2026-01-16 19:03:39.713227+00,663,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
3100,2026-01-16 19:03:39.90889+00,662,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
3113,2026-01-16 19:03:50.636471+00,936,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
154,2026-01-16 18:20:53.119032+00,935,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_01"",""mini_game_id"":""fish-identification""}"
155,2026-01-16 18:20:53.302573+00,811,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
156,2026-01-16 18:20:55.163127+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
168,2026-01-16 18:21:10.890997+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
196,2026-01-16 18:21:44.734744+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
202,2026-01-16 18:21:57.537029+00,37,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
203,2026-01-16 18:21:57.741746+00,529,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
204,2026-01-16 18:21:58.547535+00,811,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1286,2026-01-16 18:37:03.917012+00,8,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1291,2026-01-16 18:37:07.40685+00,595,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1297,2026-01-16 18:37:13.336197+00,43,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
1325,2026-01-16 18:37:31.457408+00,956,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
1339,2026-01-16 18:37:45.690927+00,364,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1343,2026-01-16 18:37:49.472763+00,135,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
1345,2026-01-16 18:37:50.29753+00,595,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
1393,2026-01-16 18:38:48.348523+00,135,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
1776,2026-01-16 18:45:41.72518+00,936,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
1778,2026-01-16 18:45:42.387955+00,807,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
1827,2026-01-16 18:46:40.320612+00,936,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1828,2026-01-16 18:46:41.143082+00,501,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
1831,2026-01-16 18:46:42.505603+00,929,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
1832,2026-01-16 18:46:42.804275+00,956,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
1834,2026-01-16 18:46:43.161464+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
1837,2026-01-16 18:46:45.45707+00,564,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
1845,2026-01-16 18:46:53.689267+00,663,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
1846,2026-01-16 18:46:56.876576+00,942,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2427,2026-01-16 18:55:36.863868+00,44,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
2429,2026-01-16 18:55:37.200577+00,12,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
2433,2026-01-16 18:55:39.105289+00,954,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2434,2026-01-16 18:55:39.282671+00,564,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2441,2026-01-16 18:55:45.823354+00,663,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2456,2026-01-16 18:55:56.25301+00,662,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
2807,2026-01-16 19:00:01.270399+00,33,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
2819,2026-01-16 19:00:11.496588+00,935,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
3358,2026-01-16 19:09:00.688583+00,932,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
3362,2026-01-16 19:09:04.00488+00,942,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
3826,2026-01-16 19:19:53.590968+00,332,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
3827,2026-01-16 19:19:54.947212+00,665,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
3836,2026-01-16 19:20:11.351331+00,10,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
3838,2026-01-16 19:20:14.80794+00,40,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
4121,2026-01-16 19:26:41.80182+00,40,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
4122,2026-01-16 19:26:41.870473+00,595,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
4131,2026-01-16 19:26:46.629713+00,562,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
4136,2026-01-16 19:26:54.986683+00,793,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
4139,2026-01-16 19:26:58.316518+00,40,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
4146,2026-01-16 19:27:06.86621+00,793,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
4164,2026-01-16 19:27:26.671773+00,8,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
4167,2026-01-16 19:27:28.071087+00,23,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
4205,2026-01-16 19:28:08.524409+00,23,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
4220,2026-01-16 19:28:28.258595+00,23,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
4235,2026-01-16 19:28:43.759116+00,793,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
4236,2026-01-16 19:28:44.414104+00,761,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
4237,2026-01-16 19:28:44.708792+00,14,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
4240,2026-01-16 19:28:50.494624+00,28,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
4424,2026-01-16 19:32:08.028877+00,14,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
4440,2026-01-16 19:32:23.309324+00,1494,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
4462,2026-01-16 19:32:44.113036+00,265,WESTERN,MINE_EXPLOSION_SELF,MINE_EXPLOSION_SELF,"{""death_reason"":""MINE_EXPLOSION_SELF""}"
157,2026-01-16 18:20:59.124098+00,298,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
159,2026-01-16 18:21:00.065815+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
160,2026-01-16 18:21:00.968027+00,811,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
174,2026-01-16 18:21:18.334281+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
178,2026-01-16 18:21:23.162012+00,529,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
189,2026-01-16 18:21:33.079001+00,498,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1287,2026-01-16 18:37:04.802026+00,801,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1288,2026-01-16 18:37:05.230831+00,364,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1305,2026-01-16 18:37:19.542158+00,942,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1306,2026-01-16 18:37:20.429982+00,595,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1309,2026-01-16 18:37:20.862165+00,529,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
1310,2026-01-16 18:37:21.977404+00,501,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
1312,2026-01-16 18:37:22.701116+00,26,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_07"",""mini_game_id"":""emoji-riddles""}"
1313,2026-01-16 18:37:24.145785+00,33,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1319,2026-01-16 18:37:28.140598+00,33,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
1353,2026-01-16 18:37:58.569125+00,38,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1782,2026-01-16 18:45:46.617925+00,929,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
1786,2026-01-16 18:45:55.381393+00,265,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1805,2026-01-16 18:46:11.936292+00,936,SHORE,death_fish_poisoning,FISH_POISONING,"{""death_reason"":""FISH_POISONING""}"
1808,2026-01-16 18:46:13.700487+00,929,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
2430,2026-01-16 18:55:37.336999+00,939,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_06"",""mini_game_id"":""flag-identification""}"
2445,2026-01-16 18:55:47.366927+00,925,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_04"",""mini_game_id"":""wheel-of-fish""}"
2808,2026-01-16 19:00:01.367303+00,807,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_05"",""mini_game_id"":""word-encodings""}"
2809,2026-01-16 19:00:02.004693+00,954,SHORE,fishing_minigame_failure,,"{""story_flag"":""shore_03"",""mini_game_id"":""word-scramble""}"
